ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,label
2025-05-02T20:02:05.458224+00:00,Cefd74b92,10.0.0.205,29407,253.240.117.249,10564,tcp,https,50.237949072595754,1865,2957,benign
2025-05-02T20:02:05.458233+00:00,Cc90542c3,10.0.0.188,38384,39.211.227.115,31827,tcp,http,195.09292511805526,6006,9196,benign
2025-05-02T20:02:05.458243+00:00,C1ebf7e5a,10.0.0.139,55063,93.131.58.56,14625,udp,https,110.52830124731939,6634,3668,benign
2025-05-02T20:02:05.458252+00:00,Cb6d93681,10.0.0.207,31494,149.95.31.109,6823,tcp,https,174.0024216686472,9378,8200,benign
2025-05-02T20:02:05.458262+00:00,Ca062378c,10.0.0.114,28481,245.191.66.95,56986,udp,https,49.21341858957765,8960,5916,benign
2025-05-02T20:02:05.458271+00:00,C6fb875a6,10.0.0.25,3052,54.53.216.246,20262,tcp,https,66.65898849236497,834,3852,benign
2025-05-02T20:02:05.458281+00:00,C858bdb7e,10.0.0.151,13222,189.156.235.233,32510,udp,https,280.54202588257647,1810,3273,benign
2025-05-02T20:02:05.458290+00:00,Cfc5e5ffb,10.0.0.207,5356,121.231.158.7,20278,tcp,http,190.21480924014318,2302,1379,benign
2025-05-02T20:02:05.458299+00:00,C6f4bd68b,10.0.0.53,31260,3.248.40.154,53935,tcp,ftp,209.93966496157952,7424,3113,benign
2025-05-02T20:02:05.458309+00:00,C92896373,10.0.0.155,24477,77.144.24.118,15688,udp,ftp,199.29884023908681,9786,5628,benign
2025-05-02T20:02:05.458318+00:00,C13d775ca,10.0.0.218,25849,16.96.199.112,38330,udp,https,91.90659950689069,7575,4179,benign
2025-05-02T20:02:05.458327+00:00,Ce4936843,10.0.0.216,31104,160.136.87.20,43931,udp,http,15.941616352753362,2040,2206,benign
2025-05-02T20:02:05.458337+00:00,Cdaf3ec98,10.0.0.185,18000,144.53.192.83,11638,udp,dns,132.03380529907653,8911,6075,benign
2025-05-02T20:02:05.458346+00:00,C00c3219e,10.0.0.125,11500,190.70.123.189,41068,tcp,http,60.11827160026097,2030,7604,benign
2025-05-02T20:02:05.458356+00:00,C9dc04475,10.0.0.1,31546,89.179.2.148,14400,tcp,ssh,239.96802546767927,1936,4441,benign
2025-05-02T20:02:05.458365+00:00,Cee103a3c,10.0.0.121,48494,127.165.25.45,22729,tcp,ftp,104.67524519348744,8571,1991,benign
2025-05-02T20:02:05.458385+00:00,C97208273,10.0.0.67,8509,93.184.216.34,37980,tcp,http,107.2473241700083,8120,8876,malicious
2025-05-02T20:02:05.458394+00:00,Cc7d2ee9c,10.0.0.196,31054,76.5.131.190,58280,udp,http,33.858996704025195,3929,1035,benign
2025-05-02T20:02:05.458404+00:00,C0178e7da,10.0.0.105,28314,196.179.200.197,65120,tcp,https,132.24573997907922,2201,7605,benign
2025-05-02T20:02:05.458414+00:00,C6e88a2df,10.0.0.98,25739,36.160.235.155,32092,tcp,https,83.68842811467405,1116,8080,benign
2025-05-02T20:02:05.458423+00:00,C3cb69492,10.0.0.20,46775,36.123.95.39,16997,tcp,dns,244.17135271907887,3333,4996,benign
2025-05-02T20:02:05.458433+00:00,Ca16c2a90,10.0.0.206,5621,210.234.170.196,25308,tcp,http,179.48737244413977,2187,5908,benign
2025-05-02T20:02:05.458442+00:00,C1022ff41,10.0.0.126,56494,9.157.97.236,25626,tcp,https,131.42052054072747,4635,9639,benign
2025-05-02T20:02:05.458452+00:00,Cf517a284,10.0.0.158,48478,93.184.216.34,64733,tcp,dns,28.224137155317162,2988,3145,malicious
2025-05-02T20:02:05.458460+00:00,C33d79759,10.0.0.6,7040,94.21.159.171,11719,udp,ssh,96.535984215732,7340,3841,benign
2025-05-02T20:02:05.458470+00:00,C41567a2f,10.0.0.165,28783,29.159.120.178,55744,tcp,ftp,224.62304212563973,5084,3845,benign
2025-05-02T20:02:05.458479+00:00,Cf3337eff,10.0.0.148,18645,195.194.18.118,15343,udp,http,285.6419094084686,8144,1223,benign
2025-05-02T20:02:05.458489+00:00,Ca57be8a1,10.0.0.124,58396,10.0.0.99,59255,tcp,https,93.74158950647869,2159,7953,malicious
2025-05-02T20:02:05.458497+00:00,C95728672,10.0.0.2,56569,86.136.98.87,36110,tcp,https,216.16169507531757,6667,9964,benign
2025-05-02T20:02:05.458507+00:00,Ccb760633,10.0.0.190,44440,26.39.255.202,44587,tcp,https,1.972283194125446,6956,6003,benign
2025-05-02T20:02:05.458516+00:00,C7a6529de,10.0.0.21,4975,124.202.221.55,57691,tcp,dns,261.05136598354807,3638,8675,benign
2025-05-02T20:02:05.458526+00:00,Cbd297453,10.0.0.41,48599,169.154.180.217,61186,udp,http,179.5290105140138,3028,4137,benign
2025-05-02T20:02:05.458535+00:00,Ceee8b5d0,10.0.0.196,51258,177.4.21.83,52546,udp,ftp,164.0148729224476,5560,2396,benign
2025-05-02T20:02:05.458544+00:00,Ce65498f6,10.0.0.47,13415,12.76.218.36,57364,udp,dns,56.7623918738913,2054,291,benign
2025-05-02T20:02:05.458554+00:00,Cb31eee7b,10.0.0.36,36147,133.22.112.28,28589,udp,ftp,201.76344469585587,7488,7368,benign
2025-05-02T20:02:05.458563+00:00,Cd482ef7b,10.0.0.77,49964,138.0.138.236,56918,udp,ssh,73.04892230430204,3765,8382,benign
2025-05-02T20:02:05.458573+00:00,C04902714,10.0.0.232,65171,233.54.140.241,16417,tcp,ssh,156.63095231870406,6551,3635,benign
2025-05-02T20:02:05.458582+00:00,Cde52cdb5,10.0.0.40,42072,150.104.234.92,28305,tcp,http,185.8194127029505,2539,135,benign
2025-05-02T20:02:05.458592+00:00,C88b6091f,10.0.0.107,37502,173.148.178.171,64137,udp,ftp,247.58625061237146,1652,5847,benign
2025-05-02T20:02:05.458601+00:00,C1fc6ef23,10.0.0.108,49115,10.0.0.99,52252,tcp,ssh,194.979593277641,6498,6550,malicious
2025-05-02T20:02:05.458610+00:00,Cb18d38b8,10.0.0.207,38103,93.8.23.90,34423,tcp,https,165.94794067634524,6537,7054,benign
2025-05-02T20:02:05.458619+00:00,Cd04e598f,10.0.0.171,50103,140.216.24.92,2093,tcp,ssh,187.47070368325524,8488,6940,benign
2025-05-02T20:02:05.458629+00:00,C87e06c34,10.0.0.5,8793,93.184.216.34,13928,udp,ftp,260.89393088364426,5374,3419,malicious
2025-05-02T20:02:05.458637+00:00,C757041aa,10.0.0.1,30308,206.40.148.2,46713,udp,ssh,26.19331824238473,3168,9606,benign
2025-05-02T20:02:05.458646+00:00,Cc87350b9,10.0.0.167,28782,109.116.186.101,43276,udp,ftp,158.23775645313972,9750,7944,benign
2025-05-02T20:02:05.458656+00:00,Ca863b276,10.0.0.132,58889,112.248.11.136,46480,udp,ftp,68.31847106501115,5556,2585,benign
2025-05-02T20:02:05.458665+00:00,C84bf697a,10.0.0.131,36770,11.120.230.197,23784,tcp,http,129.7169353827356,6255,9329,benign
2025-05-02T20:02:05.458675+00:00,C8e31f1c8,10.0.0.9,7935,184.77.65.117,44668,tcp,ftp,76.96369449088716,721,1338,benign
2025-05-02T20:02:05.458684+00:00,Ce39b1778,10.0.0.201,61663,72.189.115.15,34239,tcp,ssh,131.78356546005338,9361,6155,malicious
2025-05-02T20:02:05.458694+00:00,C4fbf8e3b,10.0.0.49,61328,151.211.213.248,64361,udp,https,112.0815649364084,9631,7835,benign
2025-05-02T20:02:05.458704+00:00,C467dbb9b,10.0.0.16,7412,177.89.69.125,19850,udp,ssh,102.29920144348678,3404,2372,benign
2025-05-02T20:02:05.458714+00:00,C06c75404,10.0.0.103,8403,211.238.180.125,58628,tcp,ftp,276.35965371725325,1440,3435,benign
2025-05-02T20:02:05.458723+00:00,C40d2f070,10.0.0.41,16724,224.86.105.153,51439,udp,dns,148.039879667034,4113,5654,benign
2025-05-02T20:02:05.458732+00:00,C9fe9bd7a,10.0.0.164,18178,223.233.196.205,27304,tcp,ssh,11.0147466009647,8587,3169,benign
2025-05-02T20:02:05.458742+00:00,C0eac6317,10.0.0.112,4918,63.141.23.233,13763,tcp,https,57.52894872836852,3380,7578,benign
2025-05-02T20:02:05.458751+00:00,Ce2725f4f,10.0.0.236,44445,27.81.192.212,28528,tcp,http,145.52260073302003,4771,7023,benign
2025-05-02T20:02:05.458761+00:00,C12139406,10.0.0.34,44721,175.38.63.173,44824,tcp,http,290.5715993370691,3749,9523,benign
2025-05-02T20:02:05.458770+00:00,C3d9ec975,10.0.0.234,60467,103.39.29.76,64273,udp,ftp,72.72848106314954,8002,2587,benign
2025-05-02T20:02:05.458780+00:00,C8f322cc6,10.0.0.158,43942,170.194.68.128,42466,tcp,dns,261.6848704140618,6724,127,benign
2025-05-02T20:02:05.458789+00:00,C3d9771b5,10.0.0.206,24319,183.32.144.81,56295,udp,https,242.59373767516803,4952,3016,benign
2025-05-02T20:02:05.458799+00:00,C11530a77,10.0.0.134,61324,200.9.42.198,24863,tcp,ssh,34.00736805381064,7271,4790,benign
2025-05-02T20:02:05.458809+00:00,Cdef36fb2,10.0.0.84,53688,5.230.8.252,9984,udp,http,237.27287395185581,832,8461,benign
2025-05-02T20:02:05.458818+00:00,Cb1b6b7b0,10.0.0.128,41902,80.73.161.196,57889,tcp,ftp,250.86185266245812,1237,2177,benign
2025-05-02T20:02:05.458827+00:00,Ced97eede,10.0.0.240,44613,255.183.160.245,52173,udp,https,227.67934275103121,4052,5836,benign
2025-05-02T20:02:05.458837+00:00,Cf32121e7,10.0.0.123,56900,41.133.68.161,46611,tcp,http,99.22390155386272,2327,9727,benign
2025-05-02T20:02:05.458846+00:00,Cc4c2379b,10.0.0.161,11320,94.94.145.248,37759,udp,ssh,53.80578354226865,8462,7047,benign
2025-05-02T20:02:05.458855+00:00,C1c0a43ed,10.0.0.167,46764,93.184.216.34,25171,tcp,dns,30.825885518177895,6674,122,malicious
2025-05-02T20:02:05.458864+00:00,C49d4a90a,10.0.0.183,55106,247.40.65.216,35329,udp,dns,173.4949793506416,8835,6946,benign
2025-05-02T20:02:05.458873+00:00,Ccbacfa5e,10.0.0.186,59300,70.162.9.245,17460,tcp,http,13.351205478307344,300,2900,benign
2025-05-02T20:02:05.458882+00:00,C0bc77b86,10.0.0.10,44001,19.204.243.16,58828,udp,https,121.31601585675507,1982,392,benign
2025-05-02T20:02:05.458892+00:00,C55a9eb0a,10.0.0.86,54738,47.160.123.161,54873,udp,http,222.78163091461678,9385,8828,benign
2025-05-02T20:02:05.458901+00:00,Ce17c5ed5,10.0.0.173,42100,189.65.82.187,53231,udp,http,126.82916394823624,9918,7027,benign
2025-05-02T20:02:05.458911+00:00,Cb7873c84,10.0.0.105,60163,86.100.235.81,18585,tcp,ssh,13.400887948348778,6532,1423,benign
2025-05-02T20:02:05.458920+00:00,C8991bff2,10.0.0.249,60022,242.45.27.171,17640,udp,https,86.36361102699367,166,4846,benign
2025-05-02T20:02:05.458930+00:00,C0453e495,10.0.0.31,33583,165.122.107.202,9341,udp,http,237.1767902190439,8357,9158,benign
2025-05-02T20:02:05.458939+00:00,C4341975c,10.0.0.189,38616,140.62.32.121,24191,udp,ftp,284.7833271426568,5524,5088,benign
2025-05-02T20:02:05.458949+00:00,C49581873,10.0.0.60,13444,163.16.228.202,20765,tcp,https,244.93114684036078,4041,8861,malicious
2025-05-02T20:02:05.458958+00:00,Cce00d447,10.0.0.228,45963,148.70.9.190,62573,udp,ssh,279.84252631220204,4502,548,benign
2025-05-02T20:02:05.458968+00:00,C1196b021,10.0.0.147,52664,182.149.86.240,23638,udp,http,187.7957257740969,7702,3820,benign
2025-05-02T20:02:05.458977+00:00,Cb5b29dba,10.0.0.170,38310,73.64.105.72,37950,tcp,ssh,160.2517667156985,9412,5915,benign
2025-05-02T20:02:05.458986+00:00,Cccea35c9,10.0.0.27,49750,219.227.198.169,39398,tcp,ssh,167.29299350113018,9486,7346,benign
2025-05-02T20:02:05.459003+00:00,C87f343df,10.0.0.9,60183,173.71.185.173,6176,udp,ssh,261.94456283674805,7318,7183,benign
2025-05-02T20:02:05.459013+00:00,C3c2d0835,10.0.0.36,23433,133.238.22.237,32327,udp,dns,182.84688532943687,2923,8925,benign
2025-05-02T20:02:05.459023+00:00,Ce1ec1cc7,10.0.0.209,20467,139.38.70.167,12033,tcp,ssh,127.19860120827623,3496,353,benign
2025-05-02T20:02:05.459033+00:00,Cdf85e887,10.0.0.134,40597,5.170.19.164,63595,tcp,dns,191.1746956398323,6614,2607,benign
2025-05-02T20:02:05.459042+00:00,C2fb3f55b,10.0.0.128,15371,57.186.176.1,13539,tcp,https,48.730001639509595,2249,8797,benign
2025-05-02T20:02:05.459052+00:00,C33fc9d0b,10.0.0.10,12905,112.60.204.125,57962,udp,ftp,42.206114050134246,9007,7895,benign
2025-05-02T20:02:05.459061+00:00,C17d5499a,10.0.0.228,48258,248.221.57.202,15375,udp,http,194.39492137676473,2703,2308,benign
2025-05-02T20:02:05.459071+00:00,Cdfd9f4cc,10.0.0.170,23557,86.246.87.227,40913,udp,dns,31.439006688689176,3981,4434,benign
2025-05-02T20:02:05.459080+00:00,C5d46505b,10.0.0.241,63786,244.178.178.45,20223,tcp,https,24.428560058304274,7167,4581,benign
2025-05-02T20:02:05.459090+00:00,Ca732458d,10.0.0.191,14932,173.180.79.129,17629,udp,http,76.98034940048773,5755,6473,benign
2025-05-02T20:02:05.459100+00:00,C74c62e58,10.0.0.216,29269,51.245.44.150,28690,udp,ftp,62.424060691955404,4771,6788,benign
2025-05-02T20:02:05.459109+00:00,C56a0a4ac,10.0.0.110,13146,117.102.124.173,58475,udp,ssh,260.64556042149763,7360,3919,benign
2025-05-02T20:02:05.459118+00:00,Ce853c7c4,10.0.0.178,50339,152.49.181.225,38755,tcp,dns,41.22227714952451,3047,3548,benign
2025-05-02T20:02:05.459128+00:00,C660531c8,10.0.0.121,30469,85.157.87.186,32965,udp,http,81.650734958833,8336,1492,benign
2025-05-02T20:02:05.459137+00:00,C9e378992,10.0.0.78,14281,166.250.0.36,63041,udp,ssh,82.66398128569057,1757,6599,benign
2025-05-02T20:02:05.459147+00:00,Cee1bfa56,10.0.0.60,11546,10.0.0.99,30645,tcp,ftp,3.112621127897172,4128,1826,malicious
2025-05-02T20:02:05.459155+00:00,Cfe9322d1,10.0.0.107,55558,123.77.185.132,50090,udp,ssh,263.99951883047623,7122,8426,benign
2025-05-02T20:02:05.459165+00:00,C594f0bb0,10.0.0.8,58640,111.239.200.199,1321,udp,dns,157.36948300765403,9057,3354,benign
2025-05-02T20:02:05.459174+00:00,C48616abb,10.0.0.214,40357,206.237.143.254,48510,udp,ssh,106.47553711316374,7837,2896,malicious
2025-05-02T20:02:05.459184+00:00,Cf5fc3f6e,10.0.0.206,14874,10.0.0.99,56334,udp,ssh,246.16971001318618,4657,2909,malicious
2025-05-02T20:02:05.459192+00:00,C04ed352a,10.0.0.144,1900,227.222.102.79,54371,udp,ssh,197.60548101480114,6255,2905,benign
2025-05-02T20:02:05.459202+00:00,C97ad9371,10.0.0.44,12905,199.217.166.152,64753,tcp,ftp,161.91650567066162,4585,572,benign
2025-05-02T20:02:05.459211+00:00,C54a223d3,10.0.0.36,43473,83.96.245.30,29684,udp,dns,256.2085143234378,5073,8595,benign
2025-05-02T20:02:05.459221+00:00,Ca33e0c96,10.0.0.127,37442,195.122.65.94,55901,tcp,ftp,282.68435078565255,1216,3455,benign
2025-05-02T20:02:05.459230+00:00,C4070a773,10.0.0.121,41058,11.165.113.152,802,udp,http,75.08716347173655,3699,5821,benign
2025-05-02T20:02:05.459240+00:00,C71c0e110,10.0.0.186,36242,175.124.253.9,15167,udp,https,296.1811537907012,6478,4401,benign
2025-05-02T20:02:05.459249+00:00,C088660b5,10.0.0.220,20143,59.234.213.251,52845,udp,ssh,108.0568775252685,461,9347,benign
2025-05-02T20:02:05.459259+00:00,C0c590ccd,10.0.0.80,43412,82.40.164.142,30425,udp,dns,297.57063626677257,6882,8074,benign
2025-05-02T20:02:05.459268+00:00,C501eb6c4,10.0.0.6,18380,93.36.153.135,4484,tcp,http,99.51897394922709,3726,4608,benign
2025-05-02T20:02:05.459277+00:00,C6306c88d,10.0.0.63,34633,52.157.9.85,29973,tcp,https,203.1472449736965,9010,3773,benign
2025-05-02T20:02:05.459287+00:00,Cfd07c1de,10.0.0.34,45899,108.63.137.75,29493,udp,http,2.6548887212726213,1097,3364,benign
2025-05-02T20:02:05.459296+00:00,Cf856f9a2,10.0.0.113,12518,219.71.62.183,34549,tcp,http,71.35244967781152,262,2163,benign
2025-05-02T20:02:05.459306+00:00,C4246eb7c,10.0.0.129,5542,209.144.171.179,41576,tcp,ftp,285.9918292204049,9933,8472,benign
2025-05-02T20:02:05.459315+00:00,C136b4019,10.0.0.182,9085,146.210.42.118,23196,udp,ssh,59.339562006522186,2364,2893,benign
2025-05-02T20:02:05.459325+00:00,C237be829,10.0.0.105,19502,243.118.253.175,14544,udp,http,262.36074319498556,5398,9615,benign
2025-05-02T20:02:05.459334+00:00,C49735e8b,10.0.0.244,33041,47.238.53.151,58943,tcp,ftp,219.98417933990228,4593,3531,benign
2025-05-02T20:02:05.459343+00:00,C40106579,10.0.0.191,49383,255.241.179.80,32932,tcp,dns,15.2449465401903,5846,6485,benign
2025-05-02T20:02:05.459352+00:00,C3a265691,10.0.0.73,49046,130.142.1.14,60586,udp,dns,281.72577414048027,8261,357,benign
2025-05-02T20:02:05.459362+00:00,C0fa98a6b,10.0.0.142,62412,3.161.76.233,18133,tcp,ftp,32.032073479610034,6152,3538,benign
2025-05-02T20:02:05.459372+00:00,C6ba7875d,10.0.0.65,7792,47.6.108.254,1885,udp,dns,137.99544840074506,6547,6824,benign
2025-05-02T20:02:05.459381+00:00,C778d8d14,10.0.0.91,44220,121.56.199.180,38994,tcp,ssh,159.05331116790646,4770,1939,benign
2025-05-02T20:02:05.459390+00:00,C2030e454,10.0.0.126,21222,35.68.58.225,15040,udp,ftp,118.77150859835571,1257,3308,benign
2025-05-02T20:02:05.459400+00:00,C05c140ec,10.0.0.162,56739,10.141.68.65,53406,tcp,http,81.63455822978958,3440,2563,benign
2025-05-02T20:02:05.459410+00:00,C1accc08d,10.0.0.251,65089,18.230.73.136,21034,udp,https,245.80764914769054,2745,1521,benign
2025-05-02T20:02:05.459420+00:00,C815ef303,10.0.0.86,58908,87.67.175.33,60031,tcp,dns,127.59663949035053,2161,2706,benign
2025-05-02T20:02:05.459429+00:00,C9066b67f,10.0.0.68,52036,152.69.91.165,47856,udp,dns,275.54679605564,3198,4780,benign
2025-05-02T20:02:05.459439+00:00,Cd4976bcf,10.0.0.207,25545,135.32.216.151,45214,tcp,ssh,164.4959653039699,8408,8494,benign
2025-05-02T20:02:05.459448+00:00,Cdb0c411c,10.0.0.223,43931,125.107.188.196,13304,udp,https,198.94518234220942,5518,2333,benign
2025-05-02T20:02:05.459458+00:00,C01f7b187,10.0.0.81,57358,98.90.214.108,10312,tcp,https,192.39803350402403,2639,8585,benign
2025-05-02T20:02:05.459467+00:00,C3b31562f,10.0.0.60,33978,163.194.201.13,26051,udp,dns,238.5088176914749,2098,2474,benign
2025-05-02T20:02:05.459477+00:00,C4c028425,10.0.0.124,6810,153.24.202.180,51867,tcp,http,192.83118530997655,7455,5296,benign
2025-05-02T20:02:05.459487+00:00,C21cc4a92,10.0.0.75,13763,4.90.121.19,54447,udp,dns,237.28945037854717,6270,1728,benign
2025-05-02T20:02:05.459496+00:00,C9fa24acc,10.0.0.115,55185,86.157.168.223,32976,udp,http,228.04897795899532,7481,1379,benign
2025-05-02T20:02:05.459506+00:00,C9ea72bdb,10.0.0.126,30925,220.93.12.53,27609,udp,ftp,263.73542391421984,6060,7440,benign
2025-05-02T20:02:05.459515+00:00,Cbd50b30a,10.0.0.178,54256,38.107.143.83,28731,tcp,ftp,106.21662823556022,574,5577,benign
2025-05-02T20:02:05.459524+00:00,Cb21e1caf,10.0.0.51,28903,72.186.197.56,8425,tcp,https,38.42493215332082,4176,806,benign
2025-05-02T20:02:05.459534+00:00,C421886b1,10.0.0.63,52314,65.233.214.209,23187,udp,ssh,244.06793248309918,5249,2332,benign
2025-05-02T20:02:05.459543+00:00,C2e9e2762,10.0.0.137,30550,221.10.44.2,9743,udp,ftp,205.64009314259545,3654,7962,benign
2025-05-02T20:02:05.459553+00:00,Ca505b3f2,10.0.0.9,16433,33.238.65.70,11859,udp,https,126.9769295062243,3043,1732,benign
2025-05-02T20:02:05.459562+00:00,Cf7e0e284,10.0.0.115,14598,195.167.227.194,35339,udp,https,72.53343107233911,1710,3595,benign
2025-05-02T20:02:05.459572+00:00,Cdfc27b77,10.0.0.208,18068,223.12.93.39,5738,tcp,http,7.565027897573985,6451,7352,benign
2025-05-02T20:02:05.459581+00:00,C9cb8b5f2,10.0.0.132,60334,53.114.114.54,2583,tcp,dns,267.5183925510582,6283,1777,malicious
2025-05-02T20:02:05.459591+00:00,Cd1d9ff52,10.0.0.189,15206,108.148.254.229,30992,tcp,ssh,211.99808585309967,8704,8555,benign
2025-05-02T20:02:05.459600+00:00,C9ea11230,10.0.0.211,46516,190.98.166.17,49603,tcp,ssh,82.7507488621227,6999,905,benign
2025-05-02T20:02:05.459610+00:00,C3881dd31,10.0.0.227,44479,207.55.140.247,14254,tcp,ssh,82.58124404858692,5277,8256,benign
2025-05-02T20:02:05.459625+00:00,C48ab19c6,10.0.0.182,41522,193.224.95.103,55464,tcp,https,115.84979250881048,7474,415,benign
2025-05-02T20:02:05.459636+00:00,Cfa2f6fe7,10.0.0.27,29871,104.60.206.160,24443,udp,dns,51.45038212015102,1485,5736,benign
2025-05-02T20:02:05.459645+00:00,C150467e0,10.0.0.254,21485,102.77.65.117,8450,udp,dns,173.0179246879128,7756,7290,benign
2025-05-02T20:02:05.459654+00:00,C27750423,10.0.0.208,20343,230.223.125.230,55455,tcp,https,249.41035585824224,137,8763,benign
2025-05-02T20:02:05.459664+00:00,C6b8a3e25,10.0.0.230,28399,163.27.26.219,58657,udp,dns,151.5628865179184,3062,7232,benign
2025-05-02T20:02:05.459673+00:00,Cf58bfeb8,10.0.0.97,37987,24.160.38.80,29207,tcp,dns,199.0598408627778,5456,8906,benign
2025-05-02T20:02:05.459683+00:00,C05254b6e,10.0.0.35,53161,8.96.176.25,21189,tcp,http,240.2192221332135,4804,9524,benign
2025-05-02T20:02:05.459693+00:00,C5c25a155,10.0.0.2,21661,79.61.57.213,1191,udp,ssh,70.86854611958246,452,5746,benign
2025-05-02T20:02:05.459703+00:00,C293ec327,10.0.0.143,3447,137.67.181.44,48047,udp,http,29.913130422786132,8133,6527,benign
2025-05-02T20:02:05.459712+00:00,C5df67457,10.0.0.58,52834,169.171.197.105,25469,tcp,dns,199.7186234940307,9680,6764,benign
2025-05-02T20:02:05.459721+00:00,C597cef9a,10.0.0.15,6215,47.48.136.159,62772,udp,ssh,198.5547115413919,690,4720,benign
2025-05-02T20:02:05.459731+00:00,Cb597fc6a,10.0.0.198,13613,113.195.68.202,27731,udp,dns,87.2974246423351,5266,6707,benign
2025-05-02T20:02:05.459740+00:00,Cbc94d350,10.0.0.181,41893,251.174.134.71,27141,udp,dns,150.8712228454157,6877,544,malicious
2025-05-02T20:02:05.459750+00:00,C4f852b2b,10.0.0.192,57323,110.69.0.18,34067,udp,https,97.00972803166682,7834,4234,benign
2025-05-02T20:02:05.459759+00:00,C514c8247,10.0.0.90,56814,6.101.194.232,57158,udp,ssh,287.6612042646393,2727,6700,benign
2025-05-02T20:02:05.459769+00:00,C1d0bf026,10.0.0.148,33500,33.179.106.208,49419,udp,ssh,158.75126177486038,1757,2897,benign
2025-05-02T20:02:05.459779+00:00,C55a96cf3,10.0.0.21,8942,255.205.76.163,13115,tcp,http,80.46638474374976,7223,1299,benign
2025-05-02T20:02:05.459788+00:00,C0a2a071b,10.0.0.54,23822,19.243.116.37,15960,udp,dns,279.2000992861628,8530,6042,benign
2025-05-02T20:02:05.459798+00:00,Cfd134f3a,10.0.0.50,37836,212.31.173.10,15061,udp,http,127.6914352473048,2512,9363,benign
2025-05-02T20:02:05.459807+00:00,C7e8bfd57,10.0.0.121,63821,80.10.32.124,5551,tcp,https,203.99456625760817,6454,8455,benign
2025-05-02T20:02:05.459817+00:00,C6498a94d,10.0.0.139,65150,32.219.66.253,27920,tcp,ssh,187.50969655884478,7002,8625,benign
2025-05-02T20:02:05.459826+00:00,Ce91a306b,10.0.0.157,60807,33.181.98.248,32213,udp,dns,194.94995882025577,7222,5094,benign
2025-05-02T20:02:05.459836+00:00,Cf8bf9331,10.0.0.167,42144,34.219.57.56,61329,udp,ftp,166.08255973853323,2420,3825,benign
2025-05-02T20:02:05.459846+00:00,C7276f2ee,10.0.0.105,35168,56.98.101.238,25698,tcp,https,283.57374997133184,6226,549,benign
2025-05-02T20:02:05.459855+00:00,C74a1cc69,10.0.0.12,33873,66.62.51.58,29583,tcp,http,161.11581009420777,3324,5072,benign
2025-05-02T20:02:05.459865+00:00,C5d9fd830,10.0.0.189,13632,93.24.252.133,21532,udp,ssh,218.47023280964004,7413,6362,benign
2025-05-02T20:02:05.459874+00:00,Cced04ed5,10.0.0.112,16545,69.217.77.195,64445,tcp,ssh,168.59368632748954,6254,1259,benign
2025-05-02T20:02:05.459884+00:00,C2fc98abb,10.0.0.86,40954,252.161.91.3,25640,udp,dns,186.58726118261052,4297,6520,benign
2025-05-02T20:02:05.459893+00:00,Cd1f5649d,10.0.0.122,20246,106.155.101.49,40816,tcp,http,280.7394078036771,8663,4071,benign
2025-05-02T20:02:05.459903+00:00,Cfe53cc36,10.0.0.188,43657,77.132.50.6,17282,tcp,ssh,141.4565489699937,7518,3502,benign
2025-05-02T20:02:05.459912+00:00,Cbe2d77f8,10.0.0.41,64010,235.80.182.226,45535,tcp,ssh,86.86295685034754,6279,7817,benign
2025-05-02T20:02:05.459921+00:00,C82c8ce68,10.0.0.112,14949,186.125.251.117,62728,tcp,dns,159.28207952284632,8331,7214,benign
2025-05-02T20:02:05.459931+00:00,Cc4694a93,10.0.0.117,44305,10.0.0.99,52323,udp,ftp,28.338548485494293,9749,6177,malicious
2025-05-02T20:02:05.459947+00:00,C5ae92ac6,10.0.0.17,60696,245.230.21.76,28207,tcp,http,19.318507494839523,3439,957,benign
2025-05-02T20:02:05.459957+00:00,C95c4721b,10.0.0.11,16750,123.34.225.30,34548,tcp,ftp,266.7950212963337,6933,4399,benign
2025-05-02T20:02:05.459967+00:00,C322b9d93,10.0.0.36,25362,22.209.106.81,18990,tcp,https,295.4452127309079,1780,214,benign
2025-05-02T20:02:05.459976+00:00,C9ec6e904,10.0.0.205,46143,159.212.209.139,15900,tcp,http,56.48342143279037,5192,9751,benign
2025-05-02T20:02:05.459986+00:00,Cfa84282e,10.0.0.104,45060,193.30.97.142,51521,tcp,http,4.719742980840602,620,7858,benign
2025-05-02T20:02:05.459996+00:00,Cfd147093,10.0.0.117,29310,44.61.251.167,16223,tcp,ftp,92.91406656545719,3051,5731,benign
2025-05-02T20:02:05.460005+00:00,C67283bc9,10.0.0.43,56697,94.177.195.111,62461,udp,ssh,159.10023274461844,7837,7825,benign
2025-05-02T20:02:05.460015+00:00,C49beeaf1,10.0.0.29,30802,158.177.105.73,24552,udp,https,32.98003633260257,3724,4624,benign
2025-05-02T20:02:05.460024+00:00,C5f5ba3c8,10.0.0.151,47925,244.176.169.240,13823,tcp,http,266.5646198615958,6094,4711,benign
2025-05-02T20:02:05.460033+00:00,Cd0ecb334,10.0.0.97,52952,65.119.156.240,22763,udp,ftp,150.9430339064871,6572,3833,benign
2025-05-02T20:02:05.460043+00:00,Cf82741cb,10.0.0.46,46041,211.120.58.78,45544,tcp,ftp,75.32768112846432,6189,2235,benign
